"","CustomerID","last_purchase","recency","frequency","monetary","one_time","avg_per_purchase","R","F","M","groupRFM","score","segment_recency","segment_frequency","segment_monetary"
"1211","15472",2011-08-18 15:17:00,113.666666666667,1,371.56,"One-timer",371.56,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1212","15475",2011-09-23 15:20:00,77.6666666666667,1,454.11,"One-timer",454.11,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1213","15488",2011-09-08 10:11:00,92.6666666666667,1,91.32,"One-timer",91.32,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1214","15491",2011-09-05 15:56:00,95.6666666666667,6,3100.09,"More than once",516.681666666667,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1215","15504",2011-09-19 13:45:00,81.6666666666667,1,52.83,"One-timer",52.83,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1216","15523",2011-09-16 16:29:00,84.6666666666667,1,412.01,"One-timer",412.01,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1217","15541",2011-08-17 14:58:00,114.666666666667,1,85.13,"One-timer",85.13,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1218","15549",2011-09-23 16:22:00,77.6666666666667,3,1693.26,"More than once",564.42,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1219","15569",2011-08-28 10:15:00,103.666666666667,5,1375.71,"More than once",275.142,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1220","15581",2011-08-11 09:38:00,120.666666666667,13,3679.97,"More than once",283.074615384615,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1221","15596",2011-08-31 10:55:00,100.666666666667,5,1406.59,"More than once",281.318,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1222","15603",2011-09-22 10:04:00,78.6666666666667,1,48.48,"One-timer",48.48,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1223","15623",2011-07-21 17:26:00,141.666666666667,1,301.03,"One-timer",301.03,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1224","15624",2011-08-15 11:38:00,116.666666666667,4,588.13,"More than once",147.0325,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1225","15625",2011-08-28 10:21:00,103.666666666667,4,1534.26,"More than once",383.565,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1226","15636",2011-09-11 11:17:00,89.6666666666667,2,724.76,"More than once",362.38,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1227","15639",2011-07-28 14:30:00,134.666666666667,1,425.32,"One-timer",425.32,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1228","15641",2011-08-26 14:04:00,105.666666666667,4,1887.2,"More than once",471.8,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1229","15652",2011-09-09 14:22:00,91.6666666666667,1,337.74,"One-timer",337.74,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1230","15653",2011-09-08 10:49:00,92.6666666666667,2,877.44,"More than once",438.72,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1231","15663",2011-08-25 15:50:00,106.666666666667,1,138.14,"One-timer",138.14,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1232","15673",2011-09-12 16:12:00,88.6666666666667,4,2881.02,"More than once",720.255,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1233","15675",2011-09-19 13:48:00,81.6666666666667,3,323.69,"More than once",107.896666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1234","15683",2011-08-14 12:56:00,117.666666666667,1,193.75,"One-timer",193.75,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1235","15689",2011-08-12 09:37:00,119.666666666667,2,254.1,"More than once",127.05,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1236","15704",2011-07-22 13:35:00,140.666666666667,4,2293.62,"More than once",573.405,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1237","15713",2011-07-19 13:34:00,143.666666666667,2,356.7,"More than once",178.35,2,1,1,211,4,"Inactive","B. Regulars","Top - 75%"
"1238","15716",2011-07-17 11:59:00,145.666666666667,4,1118.81,"More than once",279.7025,2,1,1,211,4,"Inactive","B. Regulars","Top - 50%"
"1239","15734",2011-08-17 10:50:00,114.666666666667,2,1339.45,"More than once",669.725,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1240","15744",2011-09-23 09:52:00,77.6666666666667,1,34.8,"One-timer",34.8,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1241","15746",2011-07-28 15:21:00,134.666666666667,1,196.88,"One-timer",196.88,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1242","15764",2011-09-12 17:58:00,88.6666666666667,6,3279.97,"More than once",546.661666666667,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1243","15768",2011-08-16 10:48:00,115.666666666667,3,621.83,"More than once",207.276666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1244","15776",2011-07-29 13:46:00,133.666666666667,1,241.62,"One-timer",241.62,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1245","15795",2011-07-13 10:43:00,149.666666666667,1,610.01,"One-timer",610.01,2,1,1,211,4,"Inactive","C. Returning customers","Top - 75%"
"1246","15797",2011-08-18 17:04:00,113.666666666667,4,2207.4,"More than once",551.85,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1247","15799",2011-09-25 12:46:00,75.6666666666667,3,884.14,"More than once",294.713333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1248","15800",2011-08-24 14:23:00,107.666666666667,2,699.08,"More than once",349.54,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1249","15802",2011-07-20 11:38:00,142.666666666667,1,451.42,"One-timer",451.42,2,1,1,211,4,"Inactive","C. Returning customers","Top - 75%"
"1250","15810",2011-09-22 09:38:00,78.6666666666667,4,1391.98,"More than once",347.995,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1251","15812",2011-08-24 14:19:00,107.666666666667,5,1801.14,"More than once",360.228,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1252","15829",2011-09-01 16:45:00,99.6666666666667,2,636.14,"More than once",318.07,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1253","15855",2011-07-26 10:20:00,136.666666666667,5,712.24,"More than once",142.448,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1254","15866",2011-08-30 14:09:00,101.666666666667,1,230.53,"One-timer",230.53,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1255","15885",2011-09-08 10:43:00,92.6666666666667,3,379.35,"More than once",126.45,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1256","15888",2011-09-20 12:30:00,80.6666666666667,1,168.31,"One-timer",168.31,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1257","15895",2011-07-13 10:27:00,149.666666666667,1,179.17,"One-timer",179.17,2,1,1,211,4,"Inactive","C. Returning customers","Worst"
"1258","15938",2011-08-19 12:56:00,112.666666666667,5,404.58,"More than once",80.916,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 75%"
"1259","15939",2011-09-11 11:30:00,89.6666666666667,15,6115.01,"More than once",407.667333333333,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1260","15942",2011-07-29 09:01:00,133.666666666667,1,337.44,"One-timer",337.44,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1261","15947",2011-09-18 10:46:00,82.6666666666667,1,1708.24,"One-timer",1708.24,2,1,1,211,4,"Temporary idle","C. Returning customers","Best"
"1262","15975",2011-09-16 13:33:00,84.6666666666667,1,371.01,"One-timer",371.01,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1263","15978",2011-09-23 15:21:00,77.6666666666667,1,1098.78,"One-timer",1098.78,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 50%"
"1264","15980",2011-09-12 09:41:00,88.6666666666667,3,2398.86,"More than once",799.62,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1265","15985",2011-08-08 16:31:00,123.666666666667,2,1142.42,"More than once",571.21,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1266","15996",2011-09-12 15:14:00,88.6666666666667,6,1060.68,"More than once",176.78,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1267","16027",2011-09-09 10:47:00,91.6666666666667,6,934.62,"More than once",155.77,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1268","16031",2011-09-08 13:07:00,92.6666666666667,2,548.94,"More than once",274.47,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1269","16036",2011-09-13 14:53:00,87.6666666666667,2,758.92,"More than once",379.46,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1270","16045",2011-08-12 12:41:00,119.666666666667,4,1340.7,"More than once",335.175,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1271","16054",2011-07-17 13:08:00,145.666666666667,1,783.9,"One-timer",783.9,2,1,1,211,4,"Inactive","C. Returning customers","Top - 50%"
"1272","16080",2011-09-19 10:42:00,81.6666666666667,2,217.16,"More than once",108.58,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1273","16083",2011-08-31 10:47:00,100.666666666667,2,1317.62,"More than once",658.81,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1274","16092",2011-08-17 10:46:00,114.666666666667,3,817.86,"More than once",272.62,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1275","16093",2011-08-25 11:09:00,106.666666666667,1,17,"One-timer",17,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1276","16098",2011-09-13 09:59:00,87.6666666666667,7,2005.63,"More than once",286.518571428571,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1277","16108",2011-09-16 11:48:00,84.6666666666667,1,842.5,"One-timer",842.5,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 50%"
"1278","16112",2011-07-19 14:28:00,143.666666666667,4,195.74,"More than once",48.935,2,1,1,211,4,"Inactive","B. Regulars","Worst"
"1279","16141",2011-09-12 13:11:00,88.6666666666667,1,620.4,"One-timer",620.4,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1280","16147",2011-07-29 09:57:00,133.666666666667,1,375,"One-timer",375,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1281","16172",2011-09-05 13:22:00,95.6666666666667,5,1140.21,"More than once",228.042,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1282","16174",2011-08-05 13:26:00,126.666666666667,3,1009.55,"More than once",336.516666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1283","16175",2011-09-06 14:32:00,94.6666666666667,4,1037.59,"More than once",259.3975,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1284","16178",2011-07-24 16:05:00,138.666666666667,1,197.9,"One-timer",197.9,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1285","16180",2011-08-31 16:28:00,100.666666666667,8,10254.18,"More than once",1281.7725,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1286","16198",2011-09-25 14:58:00,75.6666666666667,1,400.681,"One-timer",400.681,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1287","16209",2011-09-12 11:58:00,88.6666666666667,5,2262.62,"More than once",452.524,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1288","16211",2011-09-12 12:11:00,88.6666666666667,1,547.02,"One-timer",547.02,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1289","16213",2011-09-22 10:03:00,78.6666666666667,1,159,"One-timer",159,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1290","16215",2011-09-20 10:18:00,80.6666666666667,1,242.35,"One-timer",242.35,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1291","16229",2011-09-13 17:16:00,87.6666666666667,2,1010.6,"More than once",505.3,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1292","16236",2011-09-22 14:10:00,78.6666666666667,1,432.2,"One-timer",432.2,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1293","16272",2011-08-15 10:54:00,116.666666666667,1,411.7,"One-timer",411.7,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1294","16278",2011-08-31 17:12:00,100.666666666667,1,566.38,"One-timer",566.38,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1295","16292",2011-08-10 12:24:00,121.666666666667,1,302.25,"One-timer",302.25,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1296","16302",2011-08-05 09:44:00,126.666666666667,1,233.22,"One-timer",233.22,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1297","16305",2011-07-24 12:18:00,138.666666666667,1,361.22,"One-timer",361.22,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1298","16309",2011-08-25 15:35:00,106.666666666667,2,706.57,"More than once",353.285,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1299","16317",2011-08-12 12:46:00,119.666666666667,3,1341.65,"More than once",447.216666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1300","16324",2011-08-03 12:58:00,128.666666666667,3,428.68,"More than once",142.893333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1301","16340",2011-08-24 14:53:00,107.666666666667,1,549.07,"One-timer",549.07,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1302","16342",2011-09-25 14:36:00,75.6666666666667,4,322.41,"More than once",80.6025,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1303","16370",2011-09-18 15:55:00,82.6666666666667,4,1320.56,"More than once",330.14,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1304","16384",2011-09-11 11:19:00,89.6666666666667,2,584.5,"More than once",292.25,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1305","16400",2011-09-06 12:27:00,94.6666666666667,1,303.93,"One-timer",303.93,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1306","16419",2011-08-19 12:33:00,112.666666666667,6,972.23,"More than once",162.038333333333,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1307","16429",2011-08-25 13:54:00,106.666666666667,1,284.55,"One-timer",284.55,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1308","16447",2011-07-27 12:45:00,135.666666666667,1,259.01,"One-timer",259.01,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1309","16450",2011-07-13 11:47:00,149.666666666667,1,311.92,"One-timer",311.92,2,1,1,211,4,"Inactive","C. Returning customers","Top - 75%"
"1310","16451",2011-09-13 09:17:00,87.6666666666667,1,266.97,"One-timer",266.97,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1311","16456",2011-09-01 13:50:00,99.6666666666667,5,2158.37,"More than once",431.674,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1312","16475",2011-09-12 14:37:00,88.6666666666667,4,544.3,"More than once",136.075,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1313","16480",2011-09-25 11:40:00,75.6666666666667,1,769.29,"One-timer",769.29,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 50%"
"1314","16485",2011-09-23 15:50:00,77.6666666666667,1,363.65,"One-timer",363.65,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1315","16493",2011-09-21 11:10:00,79.6666666666667,4,1351.63,"More than once",337.9075,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1316","16503",2011-08-25 11:46:00,106.666666666667,4,1431.93,"More than once",357.9825,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1317","16527",2011-09-19 16:21:00,81.6666666666667,1,228.06,"One-timer",228.06,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1318","16536",2011-08-21 15:54:00,110.666666666667,1,548.97,"One-timer",548.97,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1319","16550",2011-08-23 11:12:00,108.666666666667,5,2298.97,"More than once",459.794,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1320","16551",2011-09-05 09:38:00,95.6666666666667,3,922.12,"More than once",307.373333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1321","16572",2011-08-04 16:34:00,127.666666666667,3,1009.6,"More than once",336.533333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1322","16573",2011-09-16 09:13:00,84.6666666666667,2,663.61,"More than once",331.805,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1323","16582",2011-08-18 17:02:00,113.666666666667,1,313.62,"One-timer",313.62,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1324","16584",2011-09-20 13:45:00,80.6666666666667,2,936.08,"More than once",468.04,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1325","16594",2011-09-25 14:08:00,75.6666666666667,1,181.09,"One-timer",181.09,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1326","16624",2011-09-20 12:39:00,80.6666666666667,2,810.57,"More than once",405.285,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1327","16627",2011-09-21 14:38:00,79.6666666666667,1,322.8,"One-timer",322.8,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1328","16641",2011-08-26 12:49:00,105.666666666667,1,231.1,"One-timer",231.1,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1329","16654",2011-07-21 15:23:00,141.666666666667,4,601.27,"More than once",150.3175,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1330","16689",2011-09-25 11:39:00,75.6666666666667,2,422.6,"More than once",211.3,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1331","16696",2011-07-27 14:23:00,135.666666666667,4,657.9,"More than once",164.475,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1332","16709",2011-09-16 10:56:00,84.6666666666667,5,3029.87,"More than once",605.974,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1333","16715",2011-09-22 18:15:00,78.6666666666667,1,301.72,"One-timer",301.72,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1334","16723",2011-09-09 13:01:00,91.6666666666667,2,589.15,"More than once",294.575,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1335","16735",2011-09-22 11:49:00,78.6666666666667,5,2300.56,"More than once",460.112,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1336","16745",2011-09-14 11:58:00,86.6666666666667,17,7194.3,"More than once",423.194117647059,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1337","16755",2011-08-17 13:21:00,114.666666666667,3,1496.83,"More than once",498.943333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1338","16761",2011-09-04 11:15:00,96.6666666666667,1,316.62,"One-timer",316.62,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1339","16777",2011-09-20 13:41:00,80.6666666666667,2,226.35,"More than once",113.175,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1340","16780",2011-08-31 16:09:00,100.666666666667,2,425.19,"More than once",212.595,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1341","16788",2011-08-08 14:53:00,123.666666666667,2,597.48,"More than once",298.74,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1342","16796",2011-09-11 14:01:00,89.6666666666667,1,305.62,"One-timer",305.62,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1343","16806",2011-08-28 15:27:00,103.666666666667,4,801.49,"More than once",200.3725,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1344","16807",2011-07-20 12:00:00,142.666666666667,3,1121.59,"More than once",373.863333333333,2,1,1,211,4,"Inactive","B. Regulars","Top - 50%"
"1345","16808",2011-09-01 19:34:00,99.6666666666667,2,288.42,"More than once",144.21,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1346","16816",2011-08-28 14:16:00,103.666666666667,4,417.06,"More than once",104.265,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1347","16820",2011-09-05 12:06:00,95.6666666666667,1,497.61,"One-timer",497.61,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1348","16828",2011-09-07 15:10:00,93.6666666666667,2,128.5,"More than once",64.25,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1349","16835",2011-08-03 13:50:00,128.666666666667,2,180.85,"More than once",90.425,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1350","16842",2011-08-31 10:42:00,100.666666666667,3,1264.19,"More than once",421.396666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1351","16859",2011-07-18 12:19:00,144.666666666667,2,747.81,"More than once",373.905,2,1,1,211,4,"Inactive","B. Regulars","Top - 50%"
"1352","16866",2011-07-22 10:06:00,140.666666666667,3,207.74,"More than once",69.2466666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1353","16872",2011-09-23 16:05:00,77.6666666666667,3,680.02,"More than once",226.673333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1354","16878",2011-09-16 17:39:00,84.6666666666667,1,13.3,"One-timer",13.3,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1355","16902",2011-08-15 14:17:00,116.666666666667,1,1706.88,"One-timer",1706.88,2,1,1,211,4,"Temporary idle","C. Returning customers","Best"
"1356","16906",2011-09-19 11:49:00,81.6666666666667,4,579.77,"More than once",144.9425,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1357","16927",2011-08-16 11:10:00,115.666666666667,3,543.05,"More than once",181.016666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1358","16928",2011-09-20 15:10:00,80.6666666666667,17,2847.6,"More than once",167.505882352941,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1359","16948",2011-07-24 12:46:00,138.666666666667,3,435.02,"More than once",145.006666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1360","16951",2011-07-28 12:05:00,134.666666666667,3,1277.75,"More than once",425.916666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1361","16952",2011-08-22 13:03:00,109.666666666667,2,167.61,"More than once",83.805,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
"1362","16959",2011-09-13 15:03:00,87.6666666666667,1,117.35,"One-timer",117.35,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1363","16961",2011-08-15 13:46:00,116.666666666667,1,234.17,"One-timer",234.17,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1364","16978",2011-09-23 12:50:00,77.6666666666667,1,344.33,"One-timer",344.33,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1365","16984",2011-09-12 13:43:00,88.6666666666667,2,4481.35,"More than once",2240.675,2,1,1,211,4,"Temporary idle","B. Regulars","Best"
"1366","16998",2011-07-13 09:44:00,149.666666666667,4,295,"More than once",73.75,2,1,1,211,4,"Inactive","B. Regulars","Worst"
"1367","17002",2011-09-15 12:40:00,85.6666666666667,3,1493.73,"More than once",497.91,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1368","17027",2011-09-22 12:24:00,78.6666666666667,6,890.29,"More than once",148.381666666667,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1369","17029",2011-08-21 11:06:00,110.666666666667,2,716,"More than once",358,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1370","17033",2011-09-14 14:34:00,86.6666666666667,3,1030.14,"More than once",343.38,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1371","17037",2011-09-13 12:49:00,87.6666666666667,1,1267.32,"One-timer",1267.32,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 50%"
"1372","17040",2011-07-25 10:19:00,137.666666666667,1,449.73,"One-timer",449.73,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1373","17045",2011-08-18 17:09:00,113.666666666667,3,339.44,"More than once",113.146666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1374","17047",2011-09-15 13:27:00,85.6666666666667,3,1100.9,"More than once",366.966666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1375","17048",2011-08-14 11:49:00,117.666666666667,3,925.35,"More than once",308.45,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1376","17050",2011-09-04 13:48:00,96.6666666666667,6,3228.84,"More than once",538.14,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1377","17053",2011-08-01 10:23:00,130.666666666667,1,498.48,"One-timer",498.48,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1378","17058",2011-09-19 10:13:00,81.6666666666667,3,1179.89,"More than once",393.296666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1379","17070",2011-08-17 17:01:00,114.666666666667,1,312.14,"One-timer",312.14,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1380","17079",2011-09-22 15:34:00,78.6666666666667,1,118.8,"One-timer",118.8,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1381","17083",2011-08-22 15:43:00,109.666666666667,3,1405.78,"More than once",468.593333333333,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1382","17085",2011-08-08 14:15:00,123.666666666667,5,1566.65,"More than once",313.33,2,1,1,211,4,"Temporary idle","A. Stellar customer","Top - 50%"
"1383","17122",2011-08-12 14:33:00,119.666666666667,1,138.32,"One-timer",138.32,2,1,1,211,4,"Temporary idle","C. Returning customers","Worst"
"1384","17134",2011-08-25 09:53:00,106.666666666667,2,425,"More than once",212.5,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1385","17146",2011-08-26 12:44:00,105.666666666667,3,749.78,"More than once",249.926666666667,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1386","17154",2011-09-25 13:42:00,75.6666666666667,1,329.34,"One-timer",329.34,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1387","17172",2011-09-22 09:36:00,78.6666666666667,1,317.76,"One-timer",317.76,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1388","17189",2011-08-25 19:39:00,106.666666666667,2,384.4,"More than once",192.2,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1389","17229",2011-09-04 13:56:00,96.6666666666667,2,318.76,"More than once",159.38,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1390","17242",2011-08-23 14:55:00,108.666666666667,2,1135.04,"More than once",567.52,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 50%"
"1391","17248",2011-08-11 13:34:00,120.666666666667,1,318.65,"One-timer",318.65,2,1,1,211,4,"Temporary idle","C. Returning customers","Top - 75%"
"1392","17252",2011-08-15 09:45:00,116.666666666667,2,353.86,"More than once",176.93,2,1,1,211,4,"Temporary idle","B. Regulars","Top - 75%"
"1393","17256",2011-08-24 13:30:00,107.666666666667,2,240,"More than once",120,2,1,1,211,4,"Temporary idle","B. Regulars","Worst"
